time,p1,p2
1111422696,67,11
1111422696,67,72
1111422696,10,65
1111422696,10,35
1111422696,3,4
1111422696,3,69
1111422696,4,69
1111422696,12,42
1111422696,8,35
1111422696,3,35
1111422696,14,8
1111422696,14,35
1111422696,86,8
1111422696,86,35
1111422696,14,68
1111422696,86,68
1111422696,14,25
1111422696,86,25
1111422696,68,8
1111422696,14,10
1111422696,86,10
1111422696,3,14
1111422696,4,35
1111422696,67,12
1111422696,67,42
1111422696,68,10
1111422696,68,35
1111422696,14,4
1111422696,86,4
1111422696,67,72
1111423296,3,4
1111423296,3,69
1111423296,4,69
1111423296,12,42
1111423296,8,35
1111423296,3,35
1111423296,14,8
1111423296,14,35
1111423296,86,8
1111423296,86,35
1111423296,14,68
1111423296,86,68
1111423296,14,25
1111423296,86,25
1111423296,68,8
1111423296,14,10
1111423296,86,10
1111423296,3,14
1111423296,4,35
1111423296,67,12
1111423296,67,42
1111423296,68,10
1111423296,68,35
1111423296,14,4
1111423296,86,4
1111423296,67,72
1111423296,14,67
1111423296,8,72
1111423296,3,4
1111423296,3,69
1111423296,4,69
1111423296,12,42
1111423296,3,35
1111423296,14,68
1111423296,86,68
1111423296,68,8
1111423296,14,10
1111423296,86,10
1111423296,3,14
1111423296,4,35
1111423296,67,12
1111423296,67,42
1111423296,68,10
1111423296,68,35
1111423296,67,72
1111423296,14,67
1111423296,72,35
1111423296,67,10
1111423296,3,4
1111423296,3,69
1111423296,4,69
1111423296,12,42
1111423296,3,35
1111423296,14,68
1111423296,86,68
1111423296,68,8
1111423296,14,10
1111423296,86,10
1111423296,4,35
1111423296,68,10
1111423296,68,35
1111423296,67,72
1111423296,14,67
1111423296,72,35
1111423296,67,10
1111423296,3,4
1111423296,3,69
1111423296,4,69
1111423296,12,42
1111423296,3,35
1111423296,14,68
1111423296,86,68
1111423296,68,8
1111423296,14,10
1111423296,86,10
1111423296,4,35
1111423296,68,10
1111423296,68,35
1111423296,67,72
1111423296,14,67
1111423296,72,35
1111423296,67,10
1111423296,68,4
1111423296,3,4
1111423296,3,69
1111423296,4,69
1111423296,12,42
1111423296,3,35
1111423296,14,68
1111423296,86,68
1111423296,14,10
1111423296,86,10
1111423296,4,35
1111423296,68,10
1111423296,68,35
1111423296,67,72
1111423296,14,67
1111423296,72,35
1111423296,67,10
1111423296,68,4
1111423296,3,4
1111423296,3,69
1111423296,4,69
1111423296,12,42
1111423296,3,35
1111423296,14,68
1111423296,86,68
1111423296,14,10
1111423296,86,10
1111423296,4,35
1111423296,68,10
1111423296,68,35
1111423296,67,72
1111423296,14,67
1111423296,72,35
1111423296,67,10
1111423296,68,4
1111423296,4,72
1111423296,10,4
1111423296,10,69
1111423296,10,72
1111423296,67,68
1111423896,3,4
1111423896,3,69
1111423896,4,69
1111423896,12,42
1111423896,3,35
1111423896,14,68
1111423896,86,68
1111423896,14,10
1111423896,86,10
1111423896,4,35
1111423896,68,10
1111423896,68,35
1111423896,67,72
1111423896,14,67
1111423896,72,35
1111423896,67,10
1111423896,68,4
1111423896,4,72
1111423896,10,4
1111423896,67,68
1111423896,3,4
1111423896,3,69
1111423896,4,69
1111423896,12,42
1111423896,3,35
1111423896,14,68
1111423896,86,68
1111423896,14,10
1111423896,86,10
1111423896,4,35
1111423896,68,10
1111423896,68,35
1111423896,67,72
1111423896,14,67
1111423896,72,35
1111423896,67,10
1111423896,68,4
1111423896,4,72
1111423896,10,4
1111423896,67,68
1111423896,68,69
1111423896,68,72
1111423896,3,4
1111423896,3,69
1111423896,4,69
1111423896,12,42
1111423896,3,35
1111423896,14,68
1111423896,86,68
1111423896,14,10
1111423896,86,10
1111423896,4,35
1111423896,68,10
1111423896,68,35
1111423896,67,72
1111423896,14,67
1111423896,72,35
1111423896,67,10
1111423896,68,4
1111423896,4,72
1111423896,10,4
1111423896,67,68
1111423896,68,69
1111423896,68,72
1111423896,14,72
1111423896,86,72
1111423896,3,4
1111423896,3,69
1111423896,4,69
1111423896,12,42
1111423896,3,35
1111423896,14,68
1111423896,86,68
1111423896,14,10
1111423896,86,10
1111423896,4,35
1111423896,68,10
1111423896,68,35
1111423896,67,72
1111423896,14,67
1111423896,72,35
1111423896,67,10
1111423896,68,4
1111423896,4,72
1111423896,10,4
1111423896,67,68
1111423896,68,69
1111423896,68,72
1111423896,14,72
1111423896,86,72
1111423896,67,21
1111423896,67,4
1111423896,67,69
1111423896,3,4
1111423896,3,69
1111423896,4,69
1111423896,12,42
1111423896,3,35
1111423896,14,68
1111423896,86,68
1111423896,14,10
1111423896,86,10
1111423896,4,35
1111423896,68,10
1111423896,68,35
1111423896,67,72
1111423896,14,67
1111423896,72,35
1111423896,67,10
1111423896,68,4
1111423896,4,72
1111423896,10,4
1111423896,67,68
1111423896,68,69
1111423896,68,72
1111423896,14,72
1111423896,86,72
1111423896,67,21
1111423896,67,4
1111423896,67,69
1111423896,3,21
1111423896,3,4
1111423896,3,69
1111423896,4,69
1111423896,12,42
1111423896,3,35
1111423896,14,68
1111423896,86,68
1111423896,14,10
1111423896,86,10
1111423896,4,35
1111423896,68,10
1111423896,68,35
1111423896,67,72
1111423896,14,67
1111423896,72,35
1111423896,67,10
1111423896,68,4
1111423896,4,72
1111423896,10,4
1111423896,67,68
1111423896,68,69
1111423896,68,72
1111423896,14,72
1111423896,86,72
1111423896,67,21
1111423896,67,4
1111423896,67,69
1111423896,3,21
1111424496,3,4
1111424496,3,69
1111424496,12,42
1111424496,3,35
1111424496,14,68
1111424496,86,68
1111424496,14,10
1111424496,86,10
1111424496,4,35
1111424496,68,10
1111424496,67,72
1111424496,14,67
1111424496,72,35
1111424496,67,10
1111424496,68,4
1111424496,4,72
1111424496,10,4
1111424496,67,68
1111424496,68,69
1111424496,68,72
1111424496,14,72
1111424496,86,72
1111424496,67,21
1111424496,67,4
1111424496,67,69
1111424496,3,21
1111424496,3,4
1111424496,3,69
1111424496,12,42
1111424496,3,35
1111424496,14,68
1111424496,86,68
1111424496,14,10
1111424496,86,10
1111424496,4,35
1111424496,68,10
1111424496,67,72
1111424496,14,67
1111424496,72,35
1111424496,67,10
1111424496,68,4
1111424496,4,72
1111424496,10,4
1111424496,67,68
1111424496,68,69
1111424496,68,72
1111424496,14,72
1111424496,86,72
1111424496,67,4
1111424496,67,69
1111424496,3,21
1111424496,3,4
1111424496,3,69
1111424496,12,42
1111424496,3,35
1111424496,14,68
1111424496,86,68
1111424496,14,10
1111424496,86,10
1111424496,4,35
1111424496,68,10
1111424496,67,72
1111424496,14,67
1111424496,72,35
1111424496,67,10
1111424496,68,4
1111424496,4,72
1111424496,10,4
1111424496,67,68
1111424496,68,69
1111424496,68,72
1111424496,14,72
1111424496,86,72
1111424496,67,4
1111424496,67,69
1111424496,3,21
1111424496,3,4
1111424496,3,69
1111424496,12,42
1111424496,3,35
1111424496,14,68
1111424496,86,68
1111424496,14,10
1111424496,86,10
1111424496,4,35
1111424496,68,10
1111424496,67,72
1111424496,14,67
1111424496,72,35
1111424496,67,10
1111424496,68,4
1111424496,4,72
1111424496,10,4
1111424496,67,68
1111424496,68,69
1111424496,68,72
1111424496,14,72
1111424496,86,72
1111424496,67,4
1111424496,67,69
1111424496,3,21
1111424496,3,4
1111424496,3,69
1111424496,3,35
1111424496,14,68
1111424496,86,68
1111424496,14,10
1111424496,86,10
1111424496,4,35
1111424496,68,10
1111424496,67,72
1111424496,14,67
1111424496,72,35
1111424496,67,10
1111424496,68,4
1111424496,4,72
1111424496,10,4
1111424496,67,68
1111424496,68,69
1111424496,68,72
1111424496,14,72
1111424496,86,72
1111424496,67,4
1111424496,67,69
1111424496,3,21
1111424496,3,4
1111424496,3,69
1111424496,3,35
1111424496,14,68
1111424496,86,68
1111424496,14,10
1111424496,86,10
1111424496,4,35
1111424496,68,10
1111424496,67,72
1111424496,14,67
1111424496,72,35
1111424496,67,10
1111424496,68,4
1111424496,4,72
1111424496,10,4
1111424496,67,68
1111424496,68,69
1111424496,68,72
1111424496,14,72
1111424496,86,72
1111424496,67,4
1111424496,67,69
1111424496,3,21
1111425096,3,4
1111425096,3,69
1111425096,3,35
1111425096,14,68
1111425096,86,68
1111425096,14,10
1111425096,86,10
1111425096,4,35
1111425096,68,10
1111425096,67,72
1111425096,14,67
1111425096,72,35
1111425096,67,10
1111425096,68,4
1111425096,4,72
1111425096,10,4
1111425096,67,68
1111425096,68,69
1111425096,68,72
1111425096,14,72
1111425096,86,72
1111425096,67,4
1111425096,67,69
1111425096,3,21
1111425096,10,69
1111425096,10,72
1111425096,14,69
1111425096,86,69
1111425096,3,4
1111425096,3,69
1111425096,3,35
1111425096,14,68
1111425096,86,68
1111425096,14,10
1111425096,86,10
1111425096,4,35
1111425096,68,10
1111425096,67,72
1111425096,14,67
1111425096,72,35
1111425096,67,10
1111425096,68,4
1111425096,4,72
1111425096,67,68
1111425096,68,69
1111425096,68,72
1111425096,14,72
1111425096,86,72
1111425096,67,4
1111425096,67,69
1111425096,3,21
1111425096,10,69
1111425096,10,72
1111425096,14,69
1111425096,86,69
1111425096,3,68
1111425096,3,4
1111425096,3,35
1111425096,14,68
1111425096,86,68
1111425096,14,10
1111425096,86,10
1111425096,4,35
1111425096,68,10
1111425096,67,72
1111425096,14,67
1111425096,72,35
1111425096,67,10
1111425096,68,4
1111425096,4,72
1111425096,67,68
1111425096,68,69
1111425096,68,72
1111425096,14,72
1111425096,86,72
1111425096,67,4
1111425096,67,69
1111425096,3,21
1111425096,10,69
1111425096,10,72
1111425096,14,69
1111425096,86,69
1111425096,3,68
1111425096,14,21
1111425096,3,4
1111425096,3,35
1111425096,14,68
1111425096,86,68
1111425096,14,10
1111425096,86,10
1111425096,4,35
1111425096,68,10
1111425096,67,72
1111425096,14,67
1111425096,72,35
1111425096,67,10
1111425096,68,4
1111425096,4,72
1111425096,67,68
1111425096,68,69
1111425096,68,72
1111425096,14,72
1111425096,86,72
1111425096,67,4
1111425096,67,69
1111425096,3,21
1111425096,10,69
1111425096,10,72
1111425096,14,69
1111425096,86,69
1111425096,3,68
1111425096,3,4
1111425096,3,35
1111425096,14,68
1111425096,86,68
1111425096,14,10
1111425096,86,10
1111425096,4,35
1111425096,68,10
1111425096,67,72
1111425096,14,67
1111425096,72,35
1111425096,67,10
1111425096,68,4
1111425096,4,72
1111425096,67,68
1111425096,68,69
1111425096,14,72
1111425096,86,72
1111425096,67,4
1111425096,67,69
1111425096,3,21
1111425096,10,69
1111425096,14,69
1111425096,86,69
1111425096,3,68
1111425096,4,6
1111425096,3,67
1111425096,3,10
1111425096,3,6
1111425096,3,4
1111425096,3,35
1111425096,14,68
1111425096,86,68
1111425096,14,10
1111425096,86,10
1111425096,4,35
1111425096,68,10
1111425096,14,67
1111425096,72,35
1111425096,67,10
1111425096,68,4
1111425096,67,68
1111425096,68,69
1111425096,14,72
1111425096,86,72
1111425096,67,4
1111425096,67,69
1111425096,3,21
1111425096,10,69
1111425096,14,69
1111425096,86,69
1111425096,3,68
1111425096,4,6
1111425096,3,6
1111425696,3,4
1111425696,3,35
1111425696,14,68
1111425696,86,68
1111425696,14,10
1111425696,86,10
1111425696,4,35
1111425696,68,10
1111425696,14,67
1111425696,72,35
1111425696,67,10
1111425696,68,4
1111425696,67,68
1111425696,68,69
1111425696,14,72
1111425696,86,72
1111425696,67,4
1111425696,67,69
1111425696,3,21
1111425696,10,69
1111425696,14,69
1111425696,86,69
1111425696,3,68
1111425696,4,6
1111425696,3,6
1111425696,14,4
1111425696,86,4
1111425696,3,4
1111425696,3,35
1111425696,14,68
1111425696,86,68
1111425696,14,10
1111425696,86,10
1111425696,4,35
1111425696,68,10
1111425696,14,67
1111425696,72,35
1111425696,67,10
1111425696,68,4
1111425696,67,68
1111425696,68,69
1111425696,14,72
1111425696,86,72
1111425696,67,4
1111425696,67,69
1111425696,3,21
1111425696,14,69
1111425696,86,69
1111425696,3,68
1111425696,4,6
1111425696,3,6
1111425696,3,4
1111425696,3,35
1111425696,14,68
1111425696,86,68
1111425696,14,10
1111425696,86,10
1111425696,4,35
1111425696,68,10
1111425696,14,67
1111425696,72,35
1111425696,67,10
1111425696,68,4
1111425696,67,68
1111425696,68,69
1111425696,14,72
1111425696,86,72
1111425696,67,4
1111425696,3,21
1111425696,14,69
1111425696,86,69
1111425696,3,68
1111425696,4,6
1111425696,3,6
1111425696,3,4
1111425696,3,35
1111425696,14,68
1111425696,86,68
1111425696,14,10
1111425696,86,10
1111425696,4,35
1111425696,68,10
1111425696,14,67
1111425696,67,10
1111425696,68,4
1111425696,67,68
1111425696,68,69
1111425696,14,72
1111425696,86,72
1111425696,67,4
1111425696,3,21
1111425696,3,68
1111425696,4,6
1111425696,3,6
1111425696,3,4
1111425696,3,35
1111425696,14,68
1111425696,86,68
1111425696,14,10
1111425696,86,10
1111425696,4,35
1111425696,68,10
1111425696,14,67
1111425696,67,10
1111425696,68,4
1111425696,67,68
1111425696,68,69
1111425696,14,72
1111425696,86,72
1111425696,67,4
1111425696,3,21
1111425696,3,68
1111425696,4,6
1111425696,3,6
1111425696,3,4
1111425696,3,35
1111425696,14,68
1111425696,86,68
1111425696,14,10
1111425696,86,10
1111425696,4,35
1111425696,68,10
1111425696,14,67
1111425696,67,10
1111425696,68,4
1111425696,67,68
1111425696,68,69
1111425696,67,4
1111425696,3,21
1111425696,3,68
1111425696,4,6
1111425696,3,6
1111425696,4,69
1111426296,3,4
1111426296,3,35
1111426296,14,68
1111426296,86,68
1111426296,14,10
1111426296,86,10
1111426296,4,35
1111426296,68,10
1111426296,14,67
1111426296,67,10
1111426296,68,4
1111426296,67,68
1111426296,68,69
1111426296,67,4
1111426296,3,21
1111426296,3,68
1111426296,4,6
1111426296,3,6
1111426296,14,35
1111426296,86,35
1111426296,10,4
1111426296,3,4
1111426296,3,35
1111426296,14,68
1111426296,86,68
1111426296,14,10
1111426296,86,10
1111426296,4,35
1111426296,68,10
1111426296,14,67
1111426296,67,10
1111426296,68,4
1111426296,67,68
1111426296,68,69
1111426296,67,4
1111426296,3,21
1111426296,3,68
1111426296,4,6
1111426296,3,6
1111426296,10,4
1111426296,3,4
1111426296,3,35
1111426296,14,68
1111426296,86,68
1111426296,14,10
1111426296,86,10
1111426296,4,35
1111426296,68,10
1111426296,14,67
1111426296,67,10
1111426296,68,4
1111426296,67,68
1111426296,67,4
1111426296,3,21
1111426296,3,68
1111426296,4,6
1111426296,3,6
1111426296,10,4
1111426296,3,69
1111426296,3,4
1111426296,3,35
1111426296,14,68
1111426296,86,68
1111426296,14,10
1111426296,86,10
1111426296,4,35
1111426296,68,10
1111426296,14,67
1111426296,67,10
1111426296,68,4
1111426296,67,68
1111426296,67,4
1111426296,3,21
1111426296,4,6
1111426296,3,6
1111426296,10,4
1111426296,3,4
1111426296,3,35
1111426296,14,68
1111426296,86,68
1111426296,14,10
1111426296,86,10
1111426296,4,35
1111426296,68,10
1111426296,14,67
1111426296,67,10
1111426296,68,4
1111426296,67,68
1111426296,67,4
1111426296,3,21
1111426296,3,6
1111426296,10,4
1111426296,3,4
1111426296,3,35
1111426296,14,68
1111426296,86,68
1111426296,14,10
1111426296,86,10
1111426296,4,35
1111426296,68,10
1111426296,14,67
1111426296,67,10
1111426296,68,4
1111426296,67,68
1111426296,67,4
1111426296,3,21
1111426296,3,6
1111426296,10,4
1111426896,3,4
1111426896,3,35
1111426896,14,68
1111426896,86,68
1111426896,14,10
1111426896,86,10
1111426896,4,35
1111426896,68,10
1111426896,14,67
1111426896,67,10
1111426896,68,4
1111426896,67,68
1111426896,67,4
1111426896,3,21
1111426896,3,6
1111426896,10,4
1111426896,3,4
1111426896,3,35
1111426896,14,68
1111426896,86,68
1111426896,14,10
1111426896,86,10
1111426896,4,35
1111426896,68,10
1111426896,14,67
1111426896,67,10
1111426896,68,4
1111426896,67,68
1111426896,67,4
1111426896,3,21
1111426896,10,4
1111426896,10,35
1111426896,3,4
1111426896,3,35
1111426896,14,68
1111426896,86,68
1111426896,14,10
1111426896,86,10
1111426896,4,35
1111426896,68,10
1111426896,14,67
1111426896,67,10
1111426896,68,4
1111426896,67,68
1111426896,67,4
1111426896,3,21
1111426896,10,4
1111426896,3,4
1111426896,3,35
1111426896,14,68
1111426896,86,68
1111426896,14,10
1111426896,86,10
1111426896,4,35
1111426896,68,10
1111426896,14,67
1111426896,67,10
1111426896,68,4
1111426896,67,68
1111426896,67,4
1111426896,3,21
1111426896,10,4
1111426896,67,21
1111426896,3,4
1111426896,3,35
1111426896,14,68
1111426896,86,68
1111426896,14,10
1111426896,86,10
1111426896,4,35
1111426896,68,10
1111426896,14,67
1111426896,67,10
1111426896,68,4
1111426896,67,68
1111426896,67,4
1111426896,3,21
1111426896,10,4
1111426896,3,4
1111426896,3,35
1111426896,14,68
1111426896,86,68
1111426896,14,10
1111426896,86,10
1111426896,4,35
1111426896,68,10
1111426896,14,67
1111426896,67,10
1111426896,68,4
1111426896,67,68
1111426896,67,4
1111426896,3,21
1111426896,10,4
1111427496,3,4
1111427496,3,35
1111427496,14,68
1111427496,86,68
1111427496,14,10
1111427496,86,10
1111427496,4,35
1111427496,68,10
1111427496,14,67
1111427496,67,10
1111427496,67,68
1111427496,67,4
1111427496,3,21
1111427496,10,4
1111427496,14,4
1111427496,86,4
1111427496,3,4
1111427496,3,35
1111427496,14,68
1111427496,86,68
1111427496,14,10
1111427496,86,10
1111427496,4,35
1111427496,68,10
1111427496,3,21
1111427496,10,4
1111427496,14,4
1111427496,86,4
1111427496,3,4
1111427496,3,35
1111427496,14,68
1111427496,86,68
1111427496,14,10
1111427496,86,10
1111427496,4,35
1111427496,68,10
1111427496,3,21
1111427496,14,4
1111427496,86,4
1111427496,3,4
1111427496,3,35
1111427496,14,68
1111427496,86,68
1111427496,14,10
1111427496,86,10
1111427496,4,35
1111427496,3,21
1111427496,14,4
1111427496,86,4
1111427496,14,21
1111427496,14,35
1111427496,86,35
1111427496,3,4
1111427496,3,35
1111427496,14,68
1111427496,86,68
1111427496,4,35
1111427496,3,21
1111427496,14,4
1111427496,86,4
1111427496,14,35
1111427496,86,35
1111427496,67,11
1111427496,67,12
1111427496,3,4
1111427496,3,35
1111427496,14,68
1111427496,86,68
1111427496,4,35
1111427496,14,4
1111427496,86,4
1111427496,14,35
1111427496,86,35
1111427496,67,12
1111427496,68,25
1111427496,68,35
1111428096,3,4
1111428096,3,35
1111428096,14,68
1111428096,86,68
1111428096,4,35
1111428096,14,4
1111428096,86,4
1111428096,14,35
1111428096,86,35
1111428096,67,12
1111428096,68,25
1111428096,68,35
1111428096,3,4
1111428096,3,35
1111428096,14,68
1111428096,86,68
1111428096,4,35
1111428096,14,4
1111428096,86,4
1111428096,14,35
1111428096,86,35
1111428096,67,12
1111428096,68,25
1111428096,68,35
1111428096,14,25
1111428096,86,25
1111428096,3,4
1111428096,3,35
1111428096,14,68
1111428096,86,68
1111428096,4,35
1111428096,14,4
1111428096,86,4
1111428096,14,35
1111428096,86,35
1111428096,67,12
1111428096,68,25
1111428096,68,35
1111428096,14,25
1111428096,86,25
1111428096,10,66
1111428096,3,4
1111428096,3,35
1111428096,14,68
1111428096,86,68
1111428096,4,35
1111428096,14,4
1111428096,86,4
1111428096,14,35
1111428096,86,35
1111428096,67,12
1111428096,68,25
1111428096,68,35
1111428096,14,25
1111428096,86,25
1111428096,10,66
1111428096,3,4
1111428096,3,35
1111428096,14,68
1111428096,86,68
1111428096,4,35
1111428096,14,4
1111428096,86,4
1111428096,14,35
1111428096,86,35
1111428096,67,12
1111428096,68,25
1111428096,68,35
1111428096,14,25
1111428096,86,25
1111428096,10,66
1111428096,3,4
1111428096,3,35
1111428096,14,68
1111428096,86,68
1111428096,4,35
1111428096,14,4
1111428096,86,4
1111428096,14,35
1111428096,86,35
1111428096,67,12
1111428096,68,25
1111428096,68,35
1111428096,14,25
1111428096,86,25
1111428096,10,66
1111428096,4,6
1111428696,3,4
1111428696,3,35
1111428696,14,68
1111428696,86,68
1111428696,4,35
1111428696,14,4
1111428696,86,4
1111428696,14,35
1111428696,86,35
1111428696,67,12
1111428696,68,25
1111428696,68,35
1111428696,14,25
1111428696,86,25
1111428696,10,66
1111428696,3,4
1111428696,3,35
1111428696,14,68
1111428696,86,68
1111428696,4,35
1111428696,14,4
1111428696,86,4
1111428696,14,35
1111428696,86,35
1111428696,67,12
1111428696,68,25
1111428696,68,35
1111428696,14,25
1111428696,86,25
1111428696,10,66
1111428696,3,4
1111428696,3,35
1111428696,14,68
1111428696,86,68
1111428696,4,35
1111428696,14,4
1111428696,86,4
1111428696,14,35
1111428696,86,35
1111428696,67,12
1111428696,68,25
1111428696,68,35
1111428696,14,25
1111428696,86,25
1111428696,10,66
1111428696,81,6
1111428696,3,4
1111428696,3,35
1111428696,14,68
1111428696,86,68
1111428696,4,35
1111428696,14,4
1111428696,86,4
1111428696,14,35
1111428696,86,35
1111428696,67,12
1111428696,68,25
1111428696,68,35
1111428696,14,25
1111428696,86,25
1111428696,10,66
1111428696,3,4
1111428696,3,35
1111428696,14,68
1111428696,86,68
1111428696,4,35
1111428696,14,4
1111428696,86,4
1111428696,14,35
1111428696,86,35
1111428696,67,12
1111428696,68,25
1111428696,68,35
1111428696,14,25
1111428696,86,25
1111428696,10,66
1111428696,3,4
1111428696,3,35
1111428696,14,68
1111428696,86,68
1111428696,4,35
1111428696,14,4
1111428696,86,4
1111428696,14,35
1111428696,86,35
1111428696,67,12
1111428696,68,25
1111428696,68,35
1111428696,14,25
1111428696,86,25
1111428696,10,66
1111429296,3,4
1111429296,3,35
1111429296,14,68
1111429296,86,68
1111429296,4,35
1111429296,14,35
1111429296,86,35
1111429296,67,12
1111429296,68,25
1111429296,68,35
1111429296,14,25
1111429296,86,25
1111429296,10,66
1111429296,3,4
1111429296,3,35
1111429296,14,68
1111429296,86,68
1111429296,4,35
1111429296,14,35
1111429296,86,35
1111429296,67,12
1111429296,68,25
1111429296,68,35
1111429296,14,25
1111429296,86,25
1111429296,3,4
1111429296,3,35
1111429296,14,68
1111429296,86,68
1111429296,4,35
1111429296,14,35
1111429296,86,35
1111429296,67,12
1111429296,68,25
1111429296,68,35
1111429296,14,25
1111429296,86,25
1111429296,3,4
1111429296,3,35
1111429296,14,68
1111429296,86,68
1111429296,4,35
1111429296,14,35
1111429296,86,35
1111429296,67,12
1111429296,68,25
1111429296,68,35
1111429296,14,25
1111429296,86,25
1111429296,81,13
1111429296,3,4
1111429296,3,35
1111429296,4,35
1111429296,67,12
1111429296,68,25
1111429296,68,35
1111429296,81,13
1111429296,3,4
1111429296,3,35
1111429296,4,35
1111429296,67,12
1111429296,68,25
1111429296,68,35
1111429296,81,13
1111429296,14,84
1111429296,67,10
1111429296,67,13
1111429896,3,4
1111429896,3,35
1111429896,4,35
1111429896,67,12
1111429896,68,25
1111429896,68,35
1111429896,81,13
1111429896,3,4
1111429896,3,35
1111429896,4,35
1111429896,67,12
1111429896,68,25
1111429896,68,35
1111429896,10,81
1111429896,3,4
1111429896,3,35
1111429896,4,35
1111429896,67,12
1111429896,68,25
1111429896,68,35
1111429896,10,81
1111429896,3,4
1111429896,3,35
1111429896,4,35
1111429896,68,25
1111429896,68,35
1111429896,10,81
1111429896,4,35
1111429896,68,25
1111429896,68,35
1111429896,10,81
1111429896,4,35
1111429896,68,25
1111429896,68,35
1111430496,4,35
1111430496,68,25
1111430496,68,35
1111430496,4,35
1111430496,68,25
1111430496,68,35
1111430496,4,35
1111430496,68,25
1111430496,68,35
1111430496,4,35
1111430496,68,25
1111430496,68,35
1111430496,4,35
1111430496,68,25
1111430496,68,35
1111430496,4,35
1111430496,68,25
1111430496,68,35
1111431096,4,35
1111431096,68,25
1111431096,68,35
1111431096,4,35
1111431096,68,25
1111431096,68,35
1111431096,4,35
1111431096,68,25
1111431096,68,35
1111431096,4,35
1111431096,4,35
1111431096,4,35
1111431696,3,21
1111432296,3,72
1111432896,3,72
1111433496,3,72
1111434096,3,72
1111434696,10,72
1111435296,3,72
1111435896,3,72
1111436496,3,72
1111437096,3,72
1111437696,3,72
1111438296,3,72
1111438896,3,72
1111439496,3,4
1111440096,3,4
1111440696,3,4
1111441296,12,72
1111441896,3,4
1111442496,3,4
1111443096,11,12
1111443696,3,4
1111444296,3,4
1111444896,3,4
1111445496,15,84
1111446096,3,4
1111446696,3,4
1111447296,3,4
1111447896,3,4
1111448496,15,10
1111449096,3,4
1111449696,15,10
1111450296,3,4
1111450896,15,10
1111451496,3,4
1111452096,15,10
1111452696,3,4
1111453296,3,4
1111453896,3,21
1111454496,3,4
1111455096,11,12
1111455696,15,72
1111456296,3,4
1111456896,11,12
1111457496,3,4
1111458096,11,12
1111458696,3,4
1111459296,11,12
1111459896,3,4
1111460496,11,12
1111461096,3,4
1111461696,11,12
1111462296,3,4
1111462896,11,12
1111463496,3,4
1111464096,3,4
1111464696,3,4
1111465296,3,4
1111465896,3,4
1111466496,3,4
1111467096,3,4
1111467696,3,4
1111468296,3,4
1111468896,3,4
1111469496,3,4
1111470096,3,4
1111470696,3,4
1111471296,3,4
1111471896,3,4
1111472496,3,21
1111473096,3,4
1111473696,3,21
1111474296,3,4
1111474896,3,21
1111475496,3,4
1111476096,3,21
1111476696,3,4
1111477296,3,21
1111477896,3,4
1111478496,3,21
1111479096,3,4
1111479696,3,21
1111480296,3,4
1111480896,81,35
1111481496,3,4
1111482096,3,4
1111482696,15,21
1111483296,15,35
1111483896,3,4
1111484496,15,35
1111485096,3,4
1111485696,15,35
1111486296,3,4
1111486896,15,35
1111487496,3,4
1111488096,15,35
1111488696,3,4
1111489296,15,35
1111489896,3,4
1111490496,15,35
1111491096,3,69
1111491696,3,4
1111492296,15,35
1111492896,3,69
1111493496,3,4
1111494096,15,35
1111494696,3,69
1111494696,3,4
1111494696,15,35
1111494696,3,69
1111494696,3,4
1111494696,15,35
1111494696,3,69
1111494696,3,4
1111494696,15,35
1111494696,3,69
1111494696,3,4
1111494696,15,35
1111494696,3,69
1111494696,3,21
1111494696,3,35
1111495296,3,4
1111495296,3,69
1111495296,3,21
1111495296,3,35
1111495296,3,4
1111495296,3,69
1111495296,3,21
1111495296,3,35
1111495296,3,4
1111495296,3,69
1111495296,3,21
1111495296,3,35
1111495296,3,4
1111495296,3,69
1111495296,3,21
1111495296,3,35
1111495296,15,69
1111495296,3,4
1111495296,3,21
1111495296,3,35
1111495296,3,4
1111495296,3,21
1111495296,3,35
1111495896,3,4
1111495896,3,21
1111495896,3,35
1111495896,8,35
1111495896,8,35
1111495896,8,35
1111496496,8,35
1111496496,8,35
1111496496,3,76
1111496496,3,21
1111496496,3,8
1111496496,3,35
1111496496,3,76
1111496496,3,21
1111496496,15,10
1111496496,15,5
1111496496,15,8
1111496496,10,8
1111496496,10,72
1111496496,3,76
1111496496,3,21
1111496496,10,72
1111496496,3,76
1111496496,3,21
1111496496,10,72
1111497096,3,76
1111497096,3,21
1111497096,10,72
1111497096,15,21
1111497096,68,10
1111497096,68,8
1111497096,68,72
1111497096,3,76
1111497096,3,21
1111497096,10,72
1111497096,15,21
1111497096,68,10
1111497096,68,72
1111497096,8,72
1111497096,3,76
1111497096,3,21
1111497096,10,72
1111497096,15,21
1111497096,68,10
1111497096,68,72
1111497096,11,4
1111497096,11,69
1111497096,11,35
1111497096,3,76
1111497096,3,21
1111497096,10,72
1111497096,15,21
1111497096,68,10
1111497096,68,72
1111497096,11,4
1111497096,11,69
1111497096,11,35
1111497096,3,76
1111497096,3,21
1111497096,10,72
1111497096,68,10
1111497096,68,72
1111497096,11,4
1111497096,11,69
1111497096,11,35
1111497096,3,76
1111497096,3,21
1111497096,10,72
1111497096,68,10
1111497096,68,72
1111497096,11,4
1111497096,11,69
1111497096,11,35
1111497696,3,76
1111497696,3,21
1111497696,10,72
1111497696,68,10
