time,p1,p2
1107178896,67,11
1107178896,27,41
1107178896,27,12
1107178896,67,60
1107178896,67,27
1107178896,40,34
1107178896,20,42
1107178896,67,41
1107178896,68,35
1107178896,68,19
1107178896,46,84
1107178896,27,41
1107178896,27,12
1107178896,67,60
1107178896,67,27
1107178896,40,34
1107178896,20,42
1107179496,67,41
1107179496,68,35
1107179496,68,19
1107179496,46,84
1107179496,27,41
1107179496,27,12
1107179496,67,60
1107179496,67,27
1107179496,40,34
1107179496,20,42
1107179496,67,41
1107179496,68,35
1107179496,68,19
1107179496,46,84
1107179496,27,41
1107179496,67,60
1107179496,67,27
1107179496,40,34
1107179496,20,42
1107179496,67,41
1107179496,68,35
1107179496,68,19
1107179496,46,84
1107179496,27,41
1107179496,67,60
1107179496,67,27
1107179496,20,42
1107179496,46,10
1107179496,46,11
1107179496,67,41
1107179496,68,19
1107179496,46,84
1107179496,27,41
1107179496,67,60
1107179496,67,27
1107179496,20,42
1107179496,46,10
1107179496,46,11
1107179496,10,11
1107179496,67,41
1107179496,68,19
1107179496,46,84
1107179496,27,41
1107179496,67,60
1107179496,67,27
1107179496,20,42
1107179496,46,10
1107179496,46,11
1107179496,10,11
1107179496,67,12
1107179496,67,41
1107179496,68,19
1107179496,46,84
1107179496,27,41
1107179496,67,60
1107179496,67,27
1107179496,20,42
1107179496,46,10
1107179496,46,11
1107179496,10,11
1107179496,67,12
1107179496,46,44
1107179496,46,12
1107179496,58,69
1107179496,12,35
1107180096,67,41
1107180096,68,19
1107180096,46,84
1107180096,27,41
1107180096,67,60
1107180096,67,27
1107180096,20,42
1107180096,46,10
1107180096,46,11
1107180096,10,11
1107180096,67,12
1107180096,46,44
1107180096,36,52
1107180096,67,41
1107180096,68,19
1107180096,46,84
1107180096,27,41
1107180096,67,60
1107180096,67,27
1107180096,20,42
1107180096,46,10
1107180096,46,11
1107180096,67,12
1107180096,46,44
1107180096,67,41
1107180096,68,19
1107180096,46,84
1107180096,27,41
1107180096,67,60
1107180096,67,27
1107180096,20,42
1107180096,46,10
1107180096,46,11
1107180096,67,12
1107180096,46,44
1107180096,58,10
1107180096,46,69
1107180096,67,41
1107180096,68,19
1107180096,46,84
1107180096,27,41
1107180096,67,60
1107180096,67,27
1107180096,20,42
1107180096,67,12
1107180096,67,41
1107180096,68,19
1107180096,46,84
1107180096,27,41
1107180096,67,60
1107180096,67,27
1107180096,20,42
1107180096,67,12
1107180096,10,19
1107180096,10,8
1107180096,67,41
1107180096,68,19
1107180096,46,84
1107180096,27,41
1107180096,67,60
1107180096,67,27
1107180096,20,42
1107180096,67,12
1107180096,10,19
1107180096,10,8
1107180096,11,4
1107180096,68,10
1107180096,68,8
1107180696,67,41
1107180696,68,19
1107180696,46,84
1107180696,27,41
1107180696,67,60
1107180696,67,27
1107180696,20,42
1107180696,67,12
1107180696,10,19
1107180696,10,8
1107180696,11,4
1107180696,68,10
1107180696,68,8
1107180696,46,4
1107180696,8,35
1107180696,67,41
1107180696,68,19
1107180696,46,84
1107180696,27,41
1107180696,67,60
1107180696,67,27
1107180696,20,42
1107180696,67,12
1107180696,10,19
1107180696,10,8
1107180696,11,4
1107180696,68,10
1107180696,68,8
1107180696,46,4
1107180696,8,35
1107180696,27,12
1107180696,10,35
1107180696,67,41
1107180696,68,19
1107180696,46,84
1107180696,27,41
1107180696,67,60
1107180696,67,27
1107180696,20,42
1107180696,67,12
1107180696,10,19
1107180696,10,8
1107180696,11,4
1107180696,68,10
1107180696,68,8
1107180696,46,4
1107180696,8,35
1107180696,27,12
1107180696,67,41
1107180696,68,19
1107180696,46,84
1107180696,27,41
1107180696,67,27
1107180696,20,42
1107180696,10,19
1107180696,10,8
1107180696,68,10
1107180696,68,8
1107180696,46,4
1107180696,8,35
1107180696,27,12
1107180696,67,41
1107180696,68,19
1107180696,46,84
1107180696,27,41
1107180696,67,27
1107180696,20,42
1107180696,10,19
1107180696,10,8
1107180696,68,10
1107180696,68,8
1107180696,46,4
1107180696,8,35
1107180696,27,12
1107180696,3,76
1107180696,3,8
1107180696,3,35
1107180696,67,41
1107180696,68,19
1107180696,46,84
1107180696,27,41
1107180696,67,27
1107180696,20,42
1107180696,10,19
1107180696,10,8
1107180696,68,10
1107180696,68,8
1107180696,46,4
1107180696,8,35
1107180696,27,12
1107180696,3,76
1107180696,3,8
1107180696,3,35
1107180696,67,11
1107181296,67,41
1107181296,68,19
1107181296,46,84
1107181296,27,41
1107181296,67,27
1107181296,20,42
1107181296,10,19
1107181296,10,8
1107181296,68,10
1107181296,68,8
1107181296,46,4
1107181296,8,35
1107181296,27,12
1107181296,3,76
1107181296,3,8
1107181296,3,35
1107181296,67,11
1107181296,11,41
1107181296,11,12
1107181296,68,25
1107181296,68,35
1107181296,67,41
1107181296,68,19
1107181296,46,84
1107181296,27,41
1107181296,67,27
1107181296,20,42
1107181296,10,19
1107181296,10,8
1107181296,68,8
1107181296,8,35
1107181296,27,12
1107181296,3,76
1107181296,3,8
1107181296,3,35
1107181296,67,11
1107181296,11,41
1107181296,11,12
1107181296,68,25
1107181296,68,35
1107181296,58,25
1107181296,58,4
1107181296,58,8
1107181296,27,11
1107181296,67,41
1107181296,68,19
1107181296,46,84
1107181296,27,41
1107181296,67,27
1107181296,20,42
1107181296,10,19
1107181296,10,8
1107181296,68,8
1107181296,8,35
1107181296,27,12
1107181296,3,76
1107181296,3,8
1107181296,3,35
1107181296,67,11
1107181296,11,41
1107181296,11,12
1107181296,68,25
1107181296,68,35
1107181296,58,25
1107181296,27,11
1107181296,40,61
1107181296,67,41
1107181296,68,19
1107181296,46,84
1107181296,27,41
1107181296,67,27
1107181296,20,42
1107181296,10,19
1107181296,10,8
1107181296,68,8
1107181296,8,35
1107181296,27,12
1107181296,3,76
1107181296,3,8
1107181296,3,35
1107181296,67,11
1107181296,11,41
1107181296,11,12
1107181296,68,25
1107181296,68,35
1107181296,58,25
1107181296,27,11
1107181296,40,61
1107181296,67,41
1107181296,68,19
1107181296,46,84
1107181296,27,41
1107181296,67,27
1107181296,20,42
1107181296,10,19
1107181296,10,8
1107181296,68,8
1107181296,8,35
1107181296,27,12
1107181296,3,76
1107181296,3,8
1107181296,3,35
1107181296,67,11
1107181296,11,41
1107181296,11,12
1107181296,68,25
1107181296,68,35
1107181296,58,25
1107181296,27,11
1107181296,40,61
1107181296,4,6
1107181296,58,77
1107181296,3,4
1107181296,67,41
1107181296,68,19
1107181296,46,84
1107181296,27,41
1107181296,67,27
1107181296,20,42
1107181296,10,19
1107181296,10,8
1107181296,68,8
1107181296,8,35
1107181296,27,12
1107181296,3,76
1107181296,3,8
1107181296,3,35
1107181296,67,11
1107181296,11,41
1107181296,11,12
1107181296,68,25
1107181296,68,35
1107181296,58,25
1107181296,27,11
1107181296,40,61
1107181296,58,77
1107181296,3,4
1107181296,46,10
1107181896,67,41
1107181896,68,19
1107181896,46,84
1107181896,27,41
1107181896,67,27
1107181896,20,42
1107181896,10,19
1107181896,10,8
1107181896,68,8
1107181896,8,35
1107181896,27,12
1107181896,3,76
1107181896,3,8
1107181896,3,35
1107181896,67,11
1107181896,11,41
1107181896,11,12
1107181896,68,25
1107181896,68,35
1107181896,58,25
1107181896,27,11
1107181896,40,61
1107181896,58,77
1107181896,3,4
1107181896,67,41
1107181896,68,19
1107181896,46,84
1107181896,27,41
1107181896,67,27
1107181896,20,42
1107181896,10,19
1107181896,10,8
1107181896,68,8
1107181896,8,35
1107181896,27,12
1107181896,3,76
1107181896,3,8
1107181896,3,35
1107181896,67,11
1107181896,11,41
1107181896,11,12
1107181896,68,25
1107181896,68,35
1107181896,58,25
1107181896,27,11
1107181896,40,61
1107181896,58,77
1107181896,3,4
1107181896,67,41
1107181896,68,19
1107181896,46,84
1107181896,27,41
1107181896,67,27
1107181896,20,42
1107181896,10,19
1107181896,10,8
1107181896,68,8
1107181896,8,35
1107181896,27,12
1107181896,3,76
1107181896,3,8
1107181896,3,35
1107181896,67,11
1107181896,11,41
1107181896,11,12
1107181896,68,25
1107181896,68,35
1107181896,58,25
1107181896,27,11
1107181896,40,61
1107181896,58,77
1107181896,3,4
1107181896,67,41
1107181896,68,19
1107181896,46,84
1107181896,27,41
1107181896,67,27
1107181896,20,42
1107181896,10,19
1107181896,10,8
1107181896,68,8
1107181896,8,35
1107181896,27,12
1107181896,3,76
1107181896,3,35
1107181896,67,11
1107181896,11,41
1107181896,11,12
1107181896,68,25
1107181896,68,35
1107181896,58,25
1107181896,27,11
1107181896,58,77
1107181896,3,4
1107181896,67,12
1107181896,58,35
1107181896,67,41
1107181896,68,19
1107181896,46,84
1107181896,27,41
1107181896,67,27
1107181896,20,42
1107181896,10,19
1107181896,10,8
1107181896,68,8
1107181896,8,35
1107181896,27,12
1107181896,3,76
1107181896,3,35
1107181896,67,11
1107181896,11,41
1107181896,11,12
1107181896,68,25
1107181896,68,35
1107181896,58,25
1107181896,27,11
1107181896,58,77
1107181896,3,4
1107181896,67,12
1107181896,10,35
1107181896,4,35
1107181896,67,41
1107181896,68,19
1107181896,46,84
1107181896,27,41
1107181896,67,27
1107181896,20,42
1107181896,10,19
1107181896,10,8
1107181896,68,8
1107181896,8,35
1107181896,27,12
1107181896,3,76
1107181896,3,35
1107181896,67,11
1107181896,11,41
1107181896,11,12
1107181896,68,25
1107181896,68,35
1107181896,58,25
1107181896,27,11
1107181896,58,77
1107181896,3,4
1107181896,67,12
1107181896,10,35
1107181896,4,35
1107182496,67,41
1107182496,68,19
1107182496,46,84
1107182496,27,41
1107182496,67,27
1107182496,20,42
1107182496,10,19
1107182496,10,8
1107182496,68,8
1107182496,8,35
1107182496,27,12
1107182496,3,76
1107182496,3,35
1107182496,67,11
1107182496,11,41
1107182496,11,12
1107182496,68,25
1107182496,68,35
1107182496,58,25
1107182496,27,11
1107182496,58,77
1107182496,3,4
1107182496,67,12
1107182496,10,35
1107182496,4,35
1107182496,67,41
1107182496,68,19
1107182496,46,84
1107182496,27,41
1107182496,67,27
1107182496,20,42
1107182496,10,19
1107182496,10,8
1107182496,68,8
1107182496,8,35
1107182496,27,12
1107182496,3,76
1107182496,3,35
1107182496,67,11
1107182496,11,41
1107182496,68,25
1107182496,68,35
1107182496,58,25
1107182496,27,11
1107182496,58,77
1107182496,3,4
1107182496,67,12
1107182496,10,35
1107182496,4,35
1107182496,68,10
1107182496,67,41
1107182496,68,19
1107182496,46,84
1107182496,27,41
1107182496,67,27
1107182496,20,42
1107182496,10,19
1107182496,10,8
1107182496,68,8
1107182496,8,35
1107182496,27,12
1107182496,3,76
1107182496,3,35
1107182496,67,11
1107182496,11,41
1107182496,68,25
1107182496,68,35
1107182496,58,25
1107182496,27,11
1107182496,58,77
1107182496,3,4
1107182496,67,12
1107182496,10,35
1107182496,4,35
1107182496,68,10
1107182496,67,41
1107182496,68,19
1107182496,46,84
1107182496,27,41
1107182496,67,27
1107182496,20,42
1107182496,10,19
1107182496,10,8
1107182496,68,8
1107182496,8,35
1107182496,3,76
1107182496,3,35
1107182496,67,11
1107182496,11,41
1107182496,68,25
1107182496,68,35
1107182496,58,25
1107182496,27,11
1107182496,58,77
1107182496,3,4
1107182496,67,12
1107182496,10,35
1107182496,4,35
1107182496,68,10
1107182496,67,41
1107182496,68,19
1107182496,46,84
1107182496,27,41
1107182496,67,27
1107182496,20,42
1107182496,10,19
1107182496,10,8
1107182496,68,8
1107182496,8,35
1107182496,3,76
1107182496,3,35
1107182496,67,11
1107182496,11,41
1107182496,68,25
1107182496,68,35
1107182496,58,25
1107182496,27,11
1107182496,58,77
1107182496,3,4
1107182496,67,12
1107182496,10,35
1107182496,4,35
1107182496,68,10
1107182496,67,41
1107182496,68,19
1107182496,46,84
1107182496,27,41
1107182496,67,27
1107182496,20,42
1107182496,10,19
1107182496,10,8
1107182496,68,8
1107182496,8,35
1107182496,3,76
1107182496,3,35
1107182496,67,11
1107182496,11,41
1107182496,68,25
1107182496,68,35
1107182496,58,25
1107182496,27,11
1107182496,58,77
1107182496,3,4
1107182496,67,12
1107182496,10,35
1107182496,4,35
1107182496,68,10
1107183096,67,41
1107183096,68,19
1107183096,46,84
1107183096,67,27
1107183096,10,19
1107183096,10,8
1107183096,68,8
1107183096,8,35
1107183096,3,76
1107183096,3,35
1107183096,67,11
1107183096,11,41
1107183096,68,25
1107183096,68,35
1107183096,58,25
1107183096,58,77
1107183096,3,4
1107183096,67,12
1107183096,10,35
1107183096,4,35
1107183096,68,10
1107183096,67,41
1107183096,68,19
1107183096,46,84
1107183096,67,27
1107183096,10,19
1107183096,10,8
1107183096,68,8
1107183096,8,35
1107183096,3,76
1107183096,3,35
1107183096,67,11
1107183096,11,41
1107183096,68,25
1107183096,68,35
1107183096,58,25
1107183096,58,77
1107183096,3,4
1107183096,67,12
1107183096,10,35
1107183096,4,35
1107183096,68,10
1107183096,58,10
1107183096,67,41
1107183096,68,19
1107183096,46,84
1107183096,67,27
1107183096,10,19
1107183096,10,8
1107183096,68,8
1107183096,8,35
1107183096,3,76
1107183096,3,35
1107183096,67,11
1107183096,11,41
1107183096,68,25
1107183096,68,35
1107183096,58,25
1107183096,58,77
1107183096,3,4
1107183096,67,12
1107183096,10,35
1107183096,4,35
1107183096,68,10
1107183096,58,10
1107183096,67,41
1107183096,68,19
1107183096,46,84
1107183096,67,27
1107183096,10,19
1107183096,10,8
1107183096,68,8
1107183096,8,35
1107183096,3,76
1107183096,3,35
1107183096,67,11
1107183096,11,41
1107183096,68,25
1107183096,68,35
1107183096,58,25
1107183096,58,77
1107183096,3,4
1107183096,67,12
1107183096,10,35
1107183096,4,35
1107183096,68,10
1107183096,58,10
1107183096,3,10
1107183096,3,8
1107183096,46,91
1107183096,67,41
1107183096,68,19
1107183096,46,84
1107183096,67,27
1107183096,10,19
1107183096,10,8
1107183096,68,8
1107183096,8,35
1107183096,3,76
1107183096,3,35
1107183096,67,11
1107183096,11,41
1107183096,68,25
1107183096,68,35
1107183096,58,25
1107183096,58,77
1107183096,3,4
1107183096,67,12
1107183096,10,35
1107183096,4,35
1107183096,68,10
1107183096,58,10
1107183096,46,91
1107183096,27,11
1107183096,27,41
1107183096,67,41
1107183096,68,19
1107183096,46,84
1107183096,67,27
1107183096,10,19
1107183096,10,8
1107183096,68,8
1107183096,8,35
1107183096,3,76
1107183096,3,35
1107183096,67,11
1107183096,11,41
1107183096,68,25
1107183096,68,35
1107183096,58,25
1107183096,58,77
1107183096,3,4
1107183096,67,12
1107183096,10,35
1107183096,4,35
1107183096,68,10
1107183096,58,10
1107183096,46,91
1107183096,27,41
1107183096,12,66
1107183696,67,41
1107183696,68,19
1107183696,46,84
1107183696,67,27
1107183696,10,19
1107183696,10,8
1107183696,68,8
1107183696,8,35
1107183696,3,76
1107183696,3,35
1107183696,67,11
1107183696,11,41
1107183696,68,25
1107183696,68,35
1107183696,58,25
1107183696,58,77
1107183696,3,4
1107183696,67,12
1107183696,10,35
1107183696,4,35
1107183696,68,10
1107183696,58,10
1107183696,46,91
1107183696,27,41
1107183696,67,41
1107183696,68,19
1107183696,46,84
1107183696,67,27
1107183696,10,19
1107183696,10,8
1107183696,68,8
1107183696,8,35
1107183696,3,76
1107183696,3,35
1107183696,67,11
1107183696,11,41
1107183696,68,25
1107183696,68,35
1107183696,58,25
1107183696,58,77
1107183696,3,4
1107183696,67,12
1107183696,10,35
1107183696,4,35
1107183696,68,10
1107183696,58,10
1107183696,27,41
1107183696,27,12
1107183696,11,12
1107183696,67,41
1107183696,68,19
1107183696,46,84
1107183696,10,19
1107183696,10,8
1107183696,68,8
1107183696,8,35
1107183696,3,76
1107183696,3,35
1107183696,67,11
1107183696,11,41
1107183696,68,25
1107183696,68,35
1107183696,58,25
1107183696,58,77
1107183696,3,4
1107183696,67,12
1107183696,10,35
1107183696,4,35
1107183696,68,10
1107183696,58,10
1107183696,27,41
1107183696,27,12
1107183696,11,12
1107183696,58,49
1107183696,68,49
1107183696,68,47
1107183696,67,41
1107183696,68,19
1107183696,46,84
1107183696,10,19
1107183696,10,8
1107183696,68,8
1107183696,8,35
1107183696,3,76
1107183696,3,35
1107183696,67,11
1107183696,11,41
1107183696,68,25
1107183696,68,35
1107183696,58,25
1107183696,58,77
1107183696,3,4
1107183696,67,12
1107183696,10,35
1107183696,4,35
1107183696,68,10
1107183696,58,10
1107183696,27,41
1107183696,27,12
1107183696,11,12
1107183696,67,41
1107183696,68,19
1107183696,46,84
1107183696,10,19
1107183696,10,8
1107183696,68,8
1107183696,8,35
1107183696,3,76
1107183696,3,35
1107183696,67,11
1107183696,11,41
1107183696,68,25
1107183696,68,35
1107183696,58,25
1107183696,58,77
1107183696,3,4
1107183696,67,12
1107183696,10,35
1107183696,4,35
1107183696,68,10
1107183696,58,10
1107183696,27,41
1107183696,27,12
1107183696,11,12
1107183696,68,19
1107183696,46,84
1107183696,10,19
1107183696,10,8
1107183696,68,8
1107183696,8,35
1107183696,3,76
1107183696,3,35
1107183696,67,11
1107183696,11,41
1107183696,68,25
1107183696,68,35
1107183696,58,25
1107183696,58,77
1107183696,3,4
1107183696,67,12
1107183696,10,35
1107183696,4,35
1107183696,68,10
1107183696,58,10
1107183696,27,12
1107183696,11,12
1107184296,68,19
1107184296,46,84
1107184296,10,19
1107184296,10,8
1107184296,68,8
1107184296,8,35
1107184296,3,76
1107184296,3,35
1107184296,67,11
1107184296,11,41
1107184296,68,25
1107184296,68,35
1107184296,58,25
1107184296,58,77
1107184296,3,4
1107184296,67,12
1107184296,10,35
1107184296,4,35
1107184296,68,10
1107184296,58,10
1107184296,27,12
1107184296,11,12
1107184296,68,19
1107184296,46,84
1107184296,10,19
1107184296,10,8
1107184296,68,8
1107184296,8,35
1107184296,3,76
1107184296,3,35
1107184296,67,11
1107184296,11,41
1107184296,68,25
1107184296,68,35
1107184296,58,25
1107184296,58,77
1107184296,3,4
1107184296,67,12
1107184296,10,35
1107184296,4,35
1107184296,68,10
1107184296,58,10
1107184296,27,12
1107184296,11,12
1107184296,68,19
1107184296,46,84
1107184296,10,19
1107184296,10,8
1107184296,68,8
1107184296,8,35
1107184296,3,76
1107184296,3,35
1107184296,67,11
1107184296,68,25
1107184296,68,35
1107184296,58,25
1107184296,58,77
1107184296,3,4
1107184296,67,12
1107184296,10,35
1107184296,4,35
1107184296,68,10
1107184296,58,10
1107184296,27,12
1107184296,11,12
1107184296,68,19
1107184296,46,84
1107184296,10,19
1107184296,10,8
1107184296,68,8
1107184296,8,35
1107184296,3,76
1107184296,3,35
1107184296,67,11
1107184296,68,25
1107184296,68,35
1107184296,58,25
1107184296,58,77
1107184296,3,4
1107184296,67,12
1107184296,10,35
1107184296,4,35
1107184296,68,10
1107184296,58,10
1107184296,27,12
1107184296,11,12
1107184296,58,69
1107184296,4,69
1107184296,68,19
1107184296,46,84
1107184296,10,19
1107184296,10,8
1107184296,68,8
1107184296,8,35
1107184296,3,76
1107184296,3,35
1107184296,67,11
1107184296,68,25
1107184296,68,35
1107184296,3,4
1107184296,67,12
1107184296,10,35
1107184296,4,35
1107184296,68,10
1107184296,58,10
1107184296,27,12
1107184296,11,12
1107184296,4,69
1107184296,68,19
1107184296,46,84
1107184296,10,19
1107184296,68,8
1107184296,8,35
1107184296,3,76
1107184296,3,35
1107184296,67,11
1107184296,68,25
1107184296,68,35
1107184296,3,4
1107184296,67,12
1107184296,10,35
1107184296,4,35
1107184296,68,10
1107184296,58,10
1107184296,27,12
1107184296,11,12
1107184296,4,69
1107184896,68,19
1107184896,46,84
1107184896,10,19
1107184896,68,8
1107184896,3,76
1107184896,3,35
1107184896,67,11
1107184896,68,25
1107184896,68,35
1107184896,3,4
1107184896,67,12
1107184896,10,35
1107184896,4,35
1107184896,68,10
1107184896,58,10
1107184896,27,12
1107184896,11,12
1107184896,4,69
1107184896,68,69
1107184896,58,8
1107184896,68,19
1107184896,46,84
1107184896,10,19
1107184896,3,76
1107184896,3,35
1107184896,67,11
1107184896,68,25
1107184896,68,35
1107184896,3,4
1107184896,67,12
1107184896,10,35
1107184896,4,35
1107184896,68,10
1107184896,58,10
1107184896,27,12
1107184896,11,12
1107184896,4,69
1107184896,68,69
1107184896,10,69
1107184896,68,19
1107184896,46,84
1107184896,10,19
1107184896,3,76
1107184896,3,35
1107184896,67,11
1107184896,68,25
1107184896,68,35
1107184896,3,4
1107184896,67,12
1107184896,10,35
1107184896,4,35
1107184896,68,10
1107184896,58,10
1107184896,27,12
1107184896,11,12
1107184896,4,69
1107184896,68,69
1107184896,27,11
1107184896,68,19
1107184896,46,84
1107184896,10,19
1107184896,3,76
1107184896,3,35
1107184896,67,11
1107184896,68,25
1107184896,68,35
1107184896,3,4
1107184896,67,12
1107184896,10,35
1107184896,4,35
1107184896,68,10
1107184896,58,10
1107184896,27,12
1107184896,11,12
1107184896,4,69
1107184896,68,69
1107184896,27,11
1107184896,67,27
1107184896,68,19
1107184896,46,84
1107184896,10,19
1107184896,3,76
1107184896,3,35
1107184896,67,11
1107184896,68,25
1107184896,68,35
1107184896,3,4
1107184896,67,12
1107184896,10,35
1107184896,4,35
1107184896,68,10
1107184896,27,12
1107184896,11,12
1107184896,4,69
1107184896,27,11
1107184896,67,27
1107184896,68,19
1107184896,46,84
1107184896,10,19
1107184896,3,76
1107184896,3,35
1107184896,67,11
1107184896,68,25
1107184896,68,35
1107184896,3,4
1107184896,67,12
1107184896,10,35
1107184896,4,35
1107184896,68,10
1107184896,27,12
1107184896,11,12
1107184896,4,69
1107184896,27,11
1107184896,67,27
1107185496,68,19
1107185496,46,84
1107185496,3,76
1107185496,3,35
1107185496,67,11
1107185496,68,25
1107185496,68,35
1107185496,3,4
1107185496,67,12
1107185496,4,35
1107185496,68,10
1107185496,27,12
1107185496,11,12
1107185496,4,69
1107185496,27,11
1107185496,67,27
1107185496,68,19
1107185496,46,84
1107185496,3,76
1107185496,3,35
1107185496,67,11
1107185496,68,25
1107185496,68,35
1107185496,3,4
1107185496,67,12
1107185496,4,35
1107185496,27,12
1107185496,11,12
1107185496,4,69
1107185496,27,11
1107185496,67,27
1107185496,68,19
1107185496,46,84
1107185496,3,76
1107185496,3,35
1107185496,67,11
1107185496,68,25
1107185496,68,35
1107185496,3,4
1107185496,67,12
1107185496,4,35
1107185496,27,12
1107185496,11,12
1107185496,4,69
1107185496,27,11
1107185496,67,27
1107185496,46,11
1107185496,46,12
1107185496,68,19
1107185496,46,84
1107185496,3,76
1107185496,3,35
1107185496,67,11
1107185496,68,25
1107185496,68,35
1107185496,3,4
1107185496,67,12
1107185496,4,35
1107185496,27,12
1107185496,11,12
1107185496,4,69
1107185496,27,11
1107185496,67,27
1107185496,67,86
1107185496,86,27
1107185496,86,11
1107185496,68,19
1107185496,46,84
1107185496,3,76
1107185496,3,35
1107185496,67,11
1107185496,68,25
1107185496,68,35
1107185496,3,4
1107185496,67,12
1107185496,4,35
1107185496,27,12
1107185496,11,12
1107185496,4,69
1107185496,27,11
1107185496,67,27
1107185496,67,86
1107185496,86,27
1107185496,86,11
1107185496,3,69
1107185496,68,19
1107185496,46,84
1107185496,3,76
1107185496,3,35
1107185496,67,11
1107185496,68,25
1107185496,68,35
1107185496,3,4
1107185496,67,12
1107185496,4,35
1107185496,27,12
1107185496,11,12
1107185496,4,69
1107185496,27,11
1107185496,67,27
1107185496,67,86
1107185496,86,27
1107185496,86,11
1107185496,3,69
1107185496,46,41
1107186096,68,19
1107186096,46,84
1107186096,3,76
1107186096,3,35
1107186096,67,11
1107186096,68,25
1107186096,68,35
1107186096,3,4
1107186096,67,12
1107186096,4,35
1107186096,27,12
1107186096,11,12
1107186096,4,69
1107186096,27,11
1107186096,67,27
1107186096,67,86
1107186096,86,27
1107186096,86,11
1107186096,3,69
1107186096,46,41
1107186096,68,19
1107186096,46,84
1107186096,3,76
1107186096,3,35
1107186096,67,11
1107186096,68,25
1107186096,68,35
1107186096,3,4
1107186096,67,12
1107186096,4,35
1107186096,27,12
1107186096,11,12
1107186096,4,69
1107186096,27,11
1107186096,67,27
1107186096,67,86
1107186096,86,27
1107186096,86,11
1107186096,3,69
1107186096,46,41
1107186096,86,12
1107186096,68,19
1107186096,46,84
1107186096,3,76
1107186096,3,35
1107186096,67,11
1107186096,68,25
1107186096,68,35
1107186096,3,4
1107186096,67,12
1107186096,4,35
1107186096,27,12
1107186096,11,12
1107186096,4,69
1107186096,27,11
1107186096,67,27
1107186096,67,86
1107186096,86,27
1107186096,86,11
1107186096,3,69
1107186096,46,41
1107186096,86,12
1107186096,68,19
1107186096,46,84
1107186096,3,76
1107186096,3,35
1107186096,67,11
1107186096,68,25
1107186096,68,35
1107186096,3,4
1107186096,67,12
1107186096,4,35
1107186096,27,12
1107186096,11,12
1107186096,4,69
1107186096,27,11
1107186096,67,27
1107186096,67,86
1107186096,86,27
1107186096,86,11
1107186096,3,69
1107186096,46,41
1107186096,86,12
1107186096,68,19
1107186096,46,84
1107186096,3,76
1107186096,3,35
1107186096,67,11
1107186096,68,25
1107186096,68,35
1107186096,3,4
1107186096,67,12
1107186096,4,35
1107186096,27,12
1107186096,11,12
1107186096,4,69
1107186096,27,11
1107186096,67,27
1107186096,67,86
1107186096,86,27
1107186096,86,11
1107186096,3,69
1107186096,46,41
1107186096,86,12
1107186096,68,19
1107186096,46,84
1107186096,3,76
1107186096,3,35
1107186096,67,11
1107186096,68,25
1107186096,68,35
1107186096,3,4
1107186096,67,12
1107186096,4,35
1107186096,27,12
1107186096,11,12
1107186096,4,69
1107186096,27,11
1107186096,67,27
1107186096,67,86
1107186096,86,27
1107186096,86,11
1107186096,3,69
1107186096,46,41
1107186096,86,12
1107186096,58,25
1107186696,68,19
1107186696,46,84
1107186696,3,76
1107186696,3,35
1107186696,67,11
1107186696,68,25
1107186696,68,35
1107186696,3,4
1107186696,67,12
1107186696,4,35
1107186696,27,12
1107186696,11,12
1107186696,4,69
1107186696,27,11
1107186696,67,27
1107186696,67,86
1107186696,86,27
1107186696,86,11
1107186696,3,69
1107186696,46,41
1107186696,86,12
1107186696,58,25
1107186696,68,19
1107186696,46,84
1107186696,3,76
1107186696,3,35
1107186696,67,11
1107186696,68,25
1107186696,68,35
1107186696,3,4
1107186696,67,12
1107186696,4,35
1107186696,27,12
1107186696,11,12
1107186696,4,69
1107186696,27,11
1107186696,67,27
1107186696,67,86
1107186696,86,27
1107186696,86,11
1107186696,3,69
1107186696,46,41
1107186696,86,12
1107186696,58,25
1107186696,68,19
1107186696,46,84
1107186696,3,76
1107186696,3,35
1107186696,67,11
1107186696,68,25
1107186696,68,35
1107186696,3,4
1107186696,67,12
1107186696,4,35
1107186696,27,12
1107186696,11,12
1107186696,4,69
1107186696,27,11
1107186696,67,27
1107186696,67,86
1107186696,86,27
1107186696,86,11
1107186696,3,69
1107186696,46,41
1107186696,86,12
1107186696,58,25
1107186696,68,19
1107186696,46,84
1107186696,3,76
1107186696,3,35
1107186696,67,11
1107186696,68,25
1107186696,68,35
1107186696,3,4
1107186696,67,12
1107186696,4,35
1107186696,27,12
1107186696,11,12
1107186696,4,69
1107186696,27,11
1107186696,67,27
1107186696,67,86
1107186696,86,27
1107186696,86,11
1107186696,3,69
1107186696,46,41
1107186696,86,12
1107186696,58,25
1107186696,58,41
1107186696,68,19
1107186696,46,84
1107186696,3,76
1107186696,3,35
1107186696,67,11
1107186696,68,25
1107186696,68,35
1107186696,3,4
1107186696,67,12
1107186696,4,35
1107186696,27,12
1107186696,11,12
1107186696,4,69
1107186696,27,11
1107186696,67,27
1107186696,67,86
1107186696,86,27
1107186696,86,11
1107186696,3,69
1107186696,86,12
1107186696,58,25
1107186696,68,19
1107186696,46,84
1107186696,3,76
1107186696,3,35
1107186696,67,11
1107186696,68,25
1107186696,68,35
1107186696,3,4
1107186696,67,12
1107186696,4,35
1107186696,27,12
